iter_name,gi,pj,sk,cl,gmod_pa,phi_rad,psi_rad,cval_pa,x_min,x_max,spread,z_max,n_floor,retained_frac,ranoff_frac
grid_g1_p6_s0_c1,1,6,0,1,2075781.6311124284,0.9,0.0,500.0,0.000412918,0.677994,0.677581082,0.16388899999999998,614,0.046583850931677016,0.0
grid_g2_p6_s0_c1,2,6,0,1,4308869.380063765,0.9,0.0,500.0,0.000485986,0.715982,0.715496014,0.164554,618,0.040372670807453416,0.0
grid_g0_p6_s0_c2,0,6,0,2,1000000.0,0.9,0.0,1000.0,0.000589442,0.607609,0.607019558,0.190907,612,0.049689440993788817,0.0
grid_g3_p6_s0_c1,3,6,0,1,8944271.90999916,0.9,0.0,500.0,0.000892039,0.787864,0.786971961,0.172213,614,0.043478260869565216,0.0
grid_g6_p5_s6_c6,6,5,6,6,80000000.00000003,0.825,0.35,3000.0,0.000886306,0.601614,0.600727694,0.254145,608,0.055900621118012424,0.0
grid_g5_p6_s0_c0,5,6,0,0,38539699.35995991,0.9,0.0,0.0,0.000699724,0.864464,0.863764276,0.15306999999999998,609,0.05434782608695652,0.0
grid_g4_p6_s0_c1,4,6,0,1,18566355.33445113,0.9,0.0,500.0,8.9306e-05,0.756311,0.7562216939999999,0.17008299999999998,612,0.04503105590062112,0.0
grid_g1_p6_s0_c2,1,6,0,2,2075781.6311124284,0.9,0.0,1000.0,0.000112337,0.603265,0.603152663,0.176569,614,0.04192546583850932,0.0
grid_g2_p6_s0_c2,2,6,0,2,4308869.380063765,0.9,0.0,1000.0,0.00180793,0.53952,0.53771207,0.17935399999999999,615,0.03881987577639751,0.0
grid_g3_p6_s0_c2,3,6,0,2,8944271.90999916,0.9,0.0,1000.0,0.00331167,0.646385,0.64307333,0.173263,621,0.03571428571428571,0.0
grid_g0_p6_s0_c3,0,6,0,3,1000000.0,0.9,0.0,1500.0,0.00211815,0.621028,0.61890985,0.185056,614,0.04503105590062112,0.0
grid_g6_p6_s0_c0,6,6,0,0,80000000.00000003,0.9,0.0,0.0,0.000281855,0.909538,0.909256145,0.157577,616,0.04192546583850932,0.0
grid_g5_p6_s0_c1,5,6,0,1,38539699.35995991,0.9,0.0,500.0,0.00102085,0.768877,0.7678561500000001,0.17058199999999998,614,0.046583850931677016,0.0
grid_g1_p6_s0_c3,1,6,0,3,2075781.6311124284,0.9,0.0,1500.0,0.00297881,0.565738,0.56275919,0.206172,628,0.024844720496894408,0.0
grid_g4_p6_s0_c2,4,6,0,2,18566355.33445113,0.9,0.0,1000.0,9.29059e-06,0.587336,0.58732670941,0.21606,619,0.03881987577639751,0.0
grid_g2_p6_s0_c3,2,6,0,3,4308869.380063765,0.9,0.0,1500.0,0.000362285,0.789874,0.789511715,0.198355,609,0.049689440993788817,0.0
grid_g3_p6_s0_c3,3,6,0,3,8944271.90999916,0.9,0.0,1500.0,0.000358169,0.635784,0.635425831,0.22311899999999998,630,0.021739130434782608,0.0
grid_g6_p6_s0_c1,6,6,0,1,80000000.00000003,0.9,0.0,500.0,0.00313838,0.782285,0.77914662,0.169324,591,0.07298136645962733,0.0
grid_g0_p6_s0_c4,0,6,0,4,1000000.0,0.9,0.0,2000.0,0.000451663,0.465918,0.465466337,0.20424399999999998,619,0.034161490683229816,0.0
grid_g5_p6_s0_c2,5,6,0,2,38539699.35995991,0.9,0.0,1000.0,0.000667796,0.615659,0.614991204,0.177782,617,0.04192546583850932,0.0
grid_g4_p6_s0_c3,4,6,0,3,18566355.33445113,0.9,0.0,1500.0,0.00129643,0.648546,0.6472495699999999,0.202067,630,0.021739130434782608,0.0
grid_g1_p6_s0_c4,1,6,0,4,2075781.6311124284,0.9,0.0,2000.0,0.000622679,0.464042,0.463419321,0.206067,613,0.04813664596273292,0.0
grid_g2_p6_s0_c4,2,6,0,4,4308869.380063765,0.9,0.0,2000.0,0.000741964,0.678804,0.6780620359999999,0.200818,618,0.040372670807453416,0.0
grid_g3_p6_s0_c4,3,6,0,4,8944271.90999916,0.9,0.0,2000.0,0.000148758,0.552025,0.551876242,0.23252399999999998,631,0.020186335403726708,0.0
grid_g6_p6_s0_c2,6,6,0,2,80000000.00000003,0.9,0.0,1000.0,0.00105003,0.941253,0.94020297,0.196286,623,0.03260869565217391,0.0
grid_g0_p6_s0_c5,0,6,0,5,1000000.0,0.9,0.0,2500.0,0.00180115,0.632049,0.6302478499999999,0.212259,619,0.03881987577639751,0.0
grid_g5_p6_s0_c3,5,6,0,3,38539699.35995991,0.9,0.0,1500.0,1.56683e-05,0.628282,0.6282663317,0.23338299999999998,606,0.059006211180124224,0.0
grid_g1_p6_s0_c5,1,6,0,5,2075781.6311124284,0.9,0.0,2500.0,0.00100778,0.489237,0.48822921999999996,0.227582,631,0.020186335403726708,0.0
grid_g4_p6_s0_c4,4,6,0,4,18566355.33445113,0.9,0.0,2000.0,0.00504315,0.562463,0.55741985,0.1931,624,0.031055900621118012,0.0
grid_g2_p6_s0_c5,2,6,0,5,4308869.380063765,0.9,0.0,2500.0,0.000297298,0.487895,0.487597702,0.220996,636,0.012422360248447204,0.0
grid_g3_p6_s0_c5,3,6,0,5,8944271.90999916,0.9,0.0,2500.0,0.00524399,0.497741,0.49249701,0.211777,625,0.029503105590062112,0.0
grid_g6_p6_s0_c3,6,6,0,3,80000000.00000003,0.9,0.0,1500.0,0.00250525,0.633644,0.63113875,0.195486,613,0.04813664596273292,0.0
grid_g0_p6_s0_c6,0,6,0,6,1000000.0,0.9,0.0,3000.0,0.00177294,0.414911,0.41313806,0.243504,636,0.012422360248447204,0.0
grid_g5_p6_s0_c4,5,6,0,4,38539699.35995991,0.9,0.0,2000.0,0.00040295,0.576894,0.57649105,0.241858,625,0.029503105590062112,0.0
grid_g4_p6_s0_c5,4,6,0,5,18566355.33445113,0.9,0.0,2500.0,0.0023423,0.521617,0.5192747,0.250377,636,0.012422360248447204,0.0
grid_g1_p6_s0_c6,1,6,0,6,2075781.6311124284,0.9,0.0,3000.0,7.22183e-05,0.428806,0.42873378170000004,0.23258199999999998,628,0.024844720496894408,0.0
grid_g2_p6_s0_c6,2,6,0,6,4308869.380063765,0.9,0.0,3000.0,0.000148849,0.448216,0.448067151,0.230801,630,0.021739130434782608,0.0
grid_g3_p6_s0_c6,3,6,0,6,8944271.90999916,0.9,0.0,3000.0,0.000682333,0.473064,0.472381667,0.23402,623,0.03260869565217391,0.0
grid_g6_p6_s0_c4,6,6,0,4,80000000.00000003,0.9,0.0,2000.0,0.00198816,0.563291,0.56130284,0.231927,622,0.034161490683229816,0.0
grid_g0_p6_s1_c0,0,6,1,0,1000000.0,0.9,0.0583333333333333,0.0,0.00101007,0.896691,0.89568093,0.193695,597,0.07142857142857142,0.0
grid_g5_p6_s0_c5,5,6,0,5,38539699.35995991,0.9,0.0,2500.0,0.00183813,0.492451,0.49061287000000003,0.21667,622,0.034161490683229816,0.0
grid_g1_p6_s1_c0,1,6,1,0,2075781.6311124284,0.9,0.0583333333333333,0.0,0.00301849,0.884428,0.88140951,0.18907,615,0.043478260869565216,0.0
grid_g4_p6_s0_c6,4,6,0,6,18566355.33445113,0.9,0.0,3000.0,0.00526751,0.463847,0.45857949000000003,0.243079,636,0.012422360248447204,0.0
grid_g2_p6_s1_c0,2,6,1,0,4308869.380063765,0.9,0.0583333333333333,0.0,0.000632467,0.839057,0.8384245330000001,0.181798,610,0.04813664596273292,0.0
grid_g3_p6_s1_c0,3,6,1,0,8944271.90999916,0.9,0.0583333333333333,0.0,0.00156719,0.892497,0.8909298099999999,0.17668399999999998,615,0.043478260869565216,0.0
grid_g6_p6_s0_c5,6,6,0,5,80000000.00000003,0.9,0.0,2500.0,0.000172317,0.517173,0.517000683,0.204103,608,0.055900621118012424,0.0
grid_g0_p6_s1_c1,0,6,1,1,1000000.0,0.9,0.0583333333333333,500.0,0.000554478,0.783186,0.7826315220000001,0.175116,614,0.04503105590062112,0.0
grid_g5_p6_s0_c6,5,6,0,6,38539699.35995991,0.9,0.0,3000.0,0.000671337,0.485275,0.484603663,0.230423,610,0.052795031055900624,0.0
grid_g4_p6_s1_c0,4,6,1,0,18566355.33445113,0.9,0.0583333333333333,0.0,0.000266383,0.909724,0.9094576169999999,0.17077799999999999,614,0.046583850931677016,0.0
grid_g1_p6_s1_c1,1,6,1,1,2075781.6311124284,0.9,0.0583333333333333,500.0,0.000860549,0.74577,0.7449094510000001,0.18867599999999998,616,0.043478260869565216,0.0
grid_g2_p6_s1_c1,2,6,1,1,4308869.380063765,0.9,0.0583333333333333,500.0,0.00231665,0.745684,0.74336735,0.181899,609,0.05434782608695652,0.0
grid_g3_p6_s1_c1,3,6,1,1,8944271.90999916,0.9,0.0583333333333333,500.0,0.00222475,0.751479,0.74925425,0.18609799999999999,615,0.043478260869565216,0.0
grid_g6_p6_s0_c6,6,6,0,6,80000000.00000003,0.9,0.0,3000.0,0.00293558,0.489052,0.48611642,0.247006,622,0.034161490683229816,0.0
grid_g0_p6_s1_c2,0,6,1,2,1000000.0,0.9,0.0583333333333333,1000.0,7.55456e-05,0.743204,0.7431284544,0.196285,616,0.040372670807453416,0.0
grid_g5_p6_s1_c0,5,6,1,0,38539699.35995991,0.9,0.0583333333333333,0.0,0.00110088,0.868279,0.86717812,0.16404,614,0.04503105590062112,0.0
grid_g1_p6_s1_c2,1,6,1,2,2075781.6311124284,0.9,0.0583333333333333,1000.0,0.00286844,0.704943,0.70207456,0.20119299999999998,614,0.043478260869565216,0.0
grid_g4_p6_s1_c1,4,6,1,1,18566355.33445113,0.9,0.0583333333333333,500.0,0.000216262,0.729691,0.729474738,0.175599,611,0.049689440993788817,0.0
grid_g2_p6_s1_c2,2,6,1,2,4308869.380063765,0.9,0.0583333333333333,1000.0,0.000625911,0.64094,0.640314089,0.213027,619,0.03881987577639751,0.0
grid_g3_p6_s1_c2,3,6,1,2,8944271.90999916,0.9,0.0583333333333333,1000.0,0.000212769,0.646661,0.646448231,0.193206,614,0.04192546583850932,0.0
grid_g0_p6_s1_c3,0,6,1,3,1000000.0,0.9,0.0583333333333333,1500.0,0.00278132,0.960055,0.95727368,0.192816,625,0.024844720496894408,0.0
grid_g6_p6_s1_c0,6,6,1,0,80000000.00000003,0.9,0.0583333333333333,0.0,0.000465309,1.00111,1.000644691,0.17387,612,0.049689440993788817,0.0
grid_g5_p6_s1_c1,5,6,1,1,38539699.35995991,0.9,0.0583333333333333,500.0,0.000213582,0.785052,0.784838418,0.168631,615,0.04503105590062112,0.0
grid_g4_p6_s1_c2,4,6,1,2,18566355.33445113,0.9,0.0583333333333333,1000.0,0.00135826,0.605683,0.60432474,0.18767899999999998,609,0.037267080745341616,0.0
grid_g1_p6_s1_c3,1,6,1,3,2075781.6311124284,0.9,0.0583333333333333,1500.0,0.000571778,0.714633,0.714061222,0.210634,610,0.029503105590062112,0.0
grid_g2_p6_s1_c3,2,6,1,3,4308869.380063765,0.9,0.0583333333333333,1500.0,0.000313091,1.07478,1.074466909,0.210283,619,0.03881987577639751,0.0
grid_g3_p6_s1_c3,3,6,1,3,8944271.90999916,0.9,0.0583333333333333,1500.0,0.000949652,0.769443,0.768493348,0.213617,635,0.013975155279503106,0.0
grid_g6_p6_s1_c1,6,6,1,1,80000000.00000003,0.9,0.0583333333333333,500.0,0.000783257,0.78156,0.780776743,0.178394,615,0.04503105590062112,0.0
grid_g0_p6_s1_c4,0,6,1,4,1000000.0,0.9,0.0583333333333333,2000.0,0.000155647,0.838601,0.838445353,0.182079,633,0.015527950310559006,0.0
grid_g5_p6_s1_c2,5,6,1,2,38539699.35995991,0.9,0.0583333333333333,1000.0,0.00109127,0.642508,0.64141673,0.182372,620,0.027950310559006212,0.0
grid_g1_p6_s1_c4,1,6,1,4,2075781.6311124284,0.9,0.0583333333333333,2000.0,0.00119402,1.16782,1.16662598,0.19535,588,0.03881987577639751,0.0
grid_g4_p6_s1_c3,4,6,1,3,18566355.33445113,0.9,0.0583333333333333,1500.0,0.00198579,0.691321,0.68933521,0.21692899999999998,619,0.03881987577639751,0.0
grid_g2_p6_s1_c4,2,6,1,4,4308869.380063765,0.9,0.0583333333333333,2000.0,0.00044374,0.618566,0.6181222599999999,0.224267,616,0.03260869565217391,0.0
grid_g6_p6_s1_c2,6,6,1,2,80000000.00000003,0.9,0.0583333333333333,1000.0,0.00196055,0.742067,0.7401064500000001,0.207002,611,0.05124223602484472,0.0
grid_g3_p6_s1_c4,3,6,1,4,8944271.90999916,0.9,0.0583333333333333,2000.0,0.00111934,0.699849,0.69872966,0.23573,624,0.031055900621118012,0.0
grid_g0_p6_s1_c5,0,6,1,5,1000000.0,0.9,0.0583333333333333,2500.0,0.000196003,0.72058,0.720383997,0.20577399999999998,620,0.017080745341614908,0.004658385093167702
grid_g5_p6_s1_c3,5,6,1,3,38539699.35995991,0.9,0.0583333333333333,1500.0,0.000981965,0.766668,0.765686035,0.197099,635,0.013975155279503106,0.0
grid_g1_p6_s1_c5,1,6,1,5,2075781.6311124284,0.9,0.0583333333333333,2500.0,0.00299138,0.602705,0.5997136200000001,0.23241199999999998,622,0.015527950310559006,0.003105590062111801
grid_g4_p6_s1_c4,4,6,1,4,18566355.33445113,0.9,0.0583333333333333,2000.0,0.000167795,0.56607,0.565902205,0.230856,625,0.015527950310559006,0.0
grid_g2_p6_s1_c5,2,6,1,5,4308869.380063765,0.9,0.0583333333333333,2500.0,0.00187094,0.619455,0.61758406,0.20771299999999998,622,0.03260869565217391,0.0015527950310559005
grid_g0_p6_s1_c6,0,6,1,6,1000000.0,0.9,0.0583333333333333,3000.0,0.000633462,0.686633,0.685999538,0.229895,612,0.031055900621118012,0.0015527950310559005
grid_g3_p6_s1_c5,3,6,1,5,8944271.90999916,0.9,0.0583333333333333,2500.0,0.000471117,0.779357,0.778885883,0.221738,628,0.024844720496894408,0.0
grid_g6_p6_s1_c3,6,6,1,3,80000000.00000003,0.9,0.0583333333333333,1500.0,0.000392009,0.654037,0.653644991,0.187971,624,0.031055900621118012,0.0
grid_g5_p6_s1_c4,5,6,1,4,38539699.35995991,0.9,0.0583333333333333,2000.0,0.00176188,0.60091,0.5991481200000001,0.253758,625,0.029503105590062112,0.0
grid_g1_p6_s1_c6,1,6,1,6,2075781.6311124284,0.9,0.0583333333333333,3000.0,0.000834504,0.486218,0.48538349599999997,0.254178,628,0.018633540372670808,0.003105590062111801
grid_g4_p6_s1_c5,4,6,1,5,18566355.33445113,0.9,0.0583333333333333,2500.0,0.00123684,0.562179,0.56094216,0.24676399999999998,625,0.029503105590062112,0.0
grid_g2_p6_s1_c6,2,6,1,6,4308869.380063765,0.9,0.0583333333333333,3000.0,0.00111788,0.477945,0.47682712,0.23968499999999998,626,0.024844720496894408,0.003105590062111801
grid_g3_p6_s1_c6,3,6,1,6,8944271.90999916,0.9,0.0583333333333333,3000.0,0.000768076,0.525641,0.5248729240000001,0.227261,610,0.04503105590062112,0.0
grid_g0_p6_s2_c0,0,6,2,0,1000000.0,0.9,0.1166666666666666,0.0,0.00530364,1.03951,1.03420636,0.240845,587,0.08695652173913043,0.0
grid_g6_p6_s1_c4,6,6,1,4,80000000.00000003,0.9,0.0583333333333333,2000.0,0.000173694,0.603829,0.603655306,0.226718,625,0.029503105590062112,0.0
grid_g5_p6_s1_c5,5,6,1,5,38539699.35995991,0.9,0.0583333333333333,2500.0,0.000192224,0.561205,0.561012776,0.252322,633,0.017080745341614908,0.0
grid_g1_p6_s2_c0,1,6,2,0,2075781.6311124284,0.9,0.1166666666666666,0.0,0.00109362,0.953949,0.95285538,0.215755,586,0.08695652173913043,0.0
grid_g4_p6_s1_c6,4,6,1,6,18566355.33445113,0.9,0.0583333333333333,3000.0,0.00512574,0.494394,0.48926826,0.233105,629,0.023291925465838508,0.0
grid_g2_p6_s2_c0,2,6,2,0,4308869.380063765,0.9,0.1166666666666666,0.0,0.00180768,0.97467,0.9728623200000001,0.210001,604,0.062111801242236024,0.0
grid_g3_p6_s2_c0,3,6,2,0,8944271.90999916,0.9,0.1166666666666666,0.0,0.00200703,0.848112,0.84610497,0.191291,603,0.06366459627329192,0.0
grid_g0_p6_s2_c1,0,6,2,1,1000000.0,0.9,0.1166666666666666,500.0,0.00132996,0.97306,0.9717300400000001,0.262372,586,0.08695652173913043,0.0
grid_g6_p6_s1_c5,6,6,1,5,80000000.00000003,0.9,0.0583333333333333,2500.0,0.00161473,0.580202,0.57858727,0.243595,639,0.007763975155279503,0.0
grid_g5_p6_s1_c6,5,6,1,6,38539699.35995991,0.9,0.0583333333333333,3000.0,0.00215717,0.519626,0.51746883,0.231849,626,0.027950310559006212,0.0
grid_g1_p6_s2_c1,1,6,2,1,2075781.6311124284,0.9,0.1166666666666666,500.0,0.00173726,0.820119,0.8183817400000001,0.225374,608,0.05434782608695652,0.0
grid_g4_p6_s2_c0,4,6,2,0,18566355.33445113,0.9,0.1166666666666666,0.0,0.000184248,0.832484,0.832299752,0.179134,609,0.052795031055900624,0.0
grid_g2_p6_s2_c1,2,6,2,1,4308869.380063765,0.9,0.1166666666666666,500.0,0.00103355,0.803629,0.80259545,0.19855599999999998,609,0.052795031055900624,0.0
grid_g6_p6_s1_c6,6,6,1,6,80000000.00000003,0.9,0.0583333333333333,3000.0,0.00063376,0.487213,0.48657924,0.27651,638,0.009316770186335404,0.0
grid_g3_p6_s2_c1,3,6,2,1,8944271.90999916,0.9,0.1166666666666666,500.0,0.00145955,0.772258,0.77079845,0.192458,612,0.043478260869565216,0.0
grid_g0_p6_s2_c2,0,6,2,2,1000000.0,0.9,0.1166666666666666,1000.0,0.00220328,0.817802,0.81559872,0.2309,588,0.06987577639751552,0.0
grid_g5_p6_s2_c0,5,6,2,0,38539699.35995991,0.9,0.1166666666666666,0.0,0.00131171,0.906539,0.90522729,0.174017,610,0.052795031055900624,0.0
grid_g1_p6_s2_c2,1,6,2,2,2075781.6311124284,0.9,0.1166666666666666,1000.0,0.00172305,0.813448,0.81172495,0.197572,606,0.05745341614906832,0.0015527950310559005
grid_g4_p6_s2_c1,4,6,2,1,18566355.33445113,0.9,0.1166666666666666,500.0,0.000709765,0.782889,0.782179235,0.180224,612,0.04503105590062112,0.0
grid_g2_p6_s2_c2,2,6,2,2,4308869.380063765,0.9,0.1166666666666666,1000.0,0.00369262,0.77924,0.77554738,0.20929699999999998,608,0.05124223602484472,0.0
grid_g0_p6_s2_c3,0,6,2,3,1000000.0,0.9,0.1166666666666666,1500.0,4.95377e-05,0.833218,0.8331684623,0.197603,607,0.05434782608695652,0.0015527950310559005
grid_g3_p6_s2_c2,3,6,2,2,8944271.90999916,0.9,0.1166666666666666,1000.0,0.00151754,0.712717,0.71119946,0.205435,613,0.04503105590062112,0.0015527950310559005
grid_g6_p6_s2_c0,6,6,2,0,80000000.00000003,0.9,0.1166666666666666,0.0,0.00132081,1.10407,1.1027491900000002,0.18056,608,0.055900621118012424,0.0
grid_g5_p6_s2_c1,5,6,2,1,38539699.35995991,0.9,0.1166666666666666,500.0,0.000884772,0.763167,0.762282228,0.182769,610,0.05124223602484472,0.0
grid_g4_p6_s2_c2,4,6,2,2,18566355.33445113,0.9,0.1166666666666666,1000.0,0.00140069,0.626993,0.62559231,0.220487,615,0.03881987577639751,0.0
grid_g1_p6_s2_c3,1,6,2,3,2075781.6311124284,0.9,0.1166666666666666,1500.0,0.000558242,0.632524,0.631965758,0.20464,599,0.049689440993788817,0.003105590062111801
grid_g2_p6_s2_c3,2,6,2,3,4308869.380063765,0.9,0.1166666666666666,1500.0,0.00171459,1.04828,1.0465654100000001,0.193638,614,0.043478260869565216,0.0
grid_g3_p6_s2_c3,3,6,2,3,8944271.90999916,0.9,0.1166666666666666,1500.0,0.00385033,0.675242,0.67139167,0.213438,632,0.018633540372670808,0.0
grid_g6_p6_s2_c1,6,6,2,1,80000000.00000003,0.9,0.1166666666666666,500.0,0.000778237,0.802092,0.801313763,0.176262,610,0.05124223602484472,0.0
grid_g0_p6_s2_c4,0,6,2,4,1000000.0,0.9,0.1166666666666666,2000.0,0.00276956,0.747617,0.74484744,0.207834,613,0.024844720496894408,0.0015527950310559005
grid_g5_p6_s2_c2,5,6,2,2,38539699.35995991,0.9,0.1166666666666666,1000.0,0.000164979,0.682745,0.682580021,0.210557,616,0.04192546583850932,0.0
grid_g1_p6_s2_c4,1,6,2,4,2075781.6311124284,0.9,0.1166666666666666,2000.0,0.00133829,0.690896,0.68955771,0.216576,616,0.031055900621118012,0.0015527950310559005
grid_g4_p6_s2_c3,4,6,2,3,18566355.33445113,0.9,0.1166666666666666,1500.0,0.00552841,0.641104,0.63557559,0.237556,621,0.031055900621118012,0.003105590062111801
grid_g2_p6_s2_c4,2,6,2,4,4308869.380063765,0.9,0.1166666666666666,2000.0,0.000109824,0.755976,0.755866176,0.212024,613,0.043478260869565216,0.0
grid_g3_p6_s2_c4,3,6,2,4,8944271.90999916,0.9,0.1166666666666666,2000.0,0.00216564,0.730069,0.72790336,0.20004,614,0.018633540372670808,0.0
grid_g0_p6_s2_c5,0,6,2,5,1000000.0,0.9,0.1166666666666666,2500.0,0.00103978,0.771756,0.77071622,0.208999,620,0.03260869565217391,0.0015527950310559005
grid_g6_p6_s2_c2,6,6,2,2,80000000.00000003,0.9,0.1166666666666666,1000.0,0.000396003,0.687878,0.687481997,0.20502399999999998,620,0.037267080745341616,0.0
grid_g5_p6_s2_c3,5,6,2,3,38539699.35995991,0.9,0.1166666666666666,1500.0,7.14569e-05,0.755259,0.7551875431,0.20492,623,0.03260869565217391,0.0
grid_g1_p6_s2_c5,1,6,2,5,2075781.6311124284,0.9,0.1166666666666666,2500.0,0.000172046,0.805864,0.805691954,0.201925,628,0.021739130434782608,0.0
grid_g4_p6_s2_c4,4,6,2,4,18566355.33445113,0.9,0.1166666666666666,2000.0,0.00220382,0.670353,0.66814918,0.238432,632,0.018633540372670808,0.0
grid_g2_p6_s2_c5,2,6,2,5,4308869.380063765,0.9,0.1166666666666666,2500.0,0.00245688,0.823789,0.82133212,0.242273,620,0.03571428571428571,0.0
grid_g3_p6_s2_c5,3,6,2,5,8944271.90999916,0.9,0.1166666666666666,2500.0,0.000692889,0.551464,0.550771111,0.222113,634,0.013975155279503106,0.0015527950310559005
grid_g6_p6_s2_c3,6,6,2,3,80000000.00000003,0.9,0.1166666666666666,1500.0,0.000449561,0.696675,0.696225439,0.207974,632,0.018633540372670808,0.0
grid_g0_p6_s2_c6,0,6,2,6,1000000.0,0.9,0.1166666666666666,3000.0,0.000168874,0.637532,0.637363126,0.233732,587,0.08385093167701864,0.0
grid_g5_p6_s2_c4,5,6,2,4,38539699.35995991,0.9,0.1166666666666666,2000.0,0.000245036,0.549625,0.549379964,0.231508,625,0.013975155279503106,0.0015527950310559005
grid_g1_p6_s2_c6,1,6,2,6,2075781.6311124284,0.9,0.1166666666666666,3000.0,0.000371573,0.678024,0.677652427,0.242589,628,0.020186335403726708,0.0
grid_g4_p6_s2_c5,4,6,2,5,18566355.33445113,0.9,0.1166666666666666,2500.0,0.00108417,0.867769,0.86668483,0.244031,621,0.021739130434782608,0.0
grid_g2_p6_s2_c6,2,6,2,6,4308869.380063765,0.9,0.1166666666666666,3000.0,0.00364309,0.528505,0.52486191,0.256423,620,0.029503105590062112,0.003105590062111801
grid_g3_p6_s2_c6,3,6,2,6,8944271.90999916,0.9,0.1166666666666666,3000.0,0.000209601,0.685883,0.685673399,0.230319,632,0.015527950310559006,0.0015527950310559005
grid_g0_p6_s3_c0,0,6,3,0,1000000.0,0.9,0.175,0.0,0.00408074,1.16407,1.15998926,0.30428099999999997,596,0.07298136645962733,0.0
grid_g6_p6_s2_c4,6,6,2,4,80000000.00000003,0.9,0.1166666666666666,2000.0,0.00130735,0.631509,0.63020165,0.233896,631,0.020186335403726708,0.0
grid_g5_p6_s2_c5,5,6,2,5,38539699.35995991,0.9,0.1166666666666666,2500.0,0.000856046,0.60126,0.600403954,0.235823,627,0.026397515527950312,0.0
grid_g1_p6_s3_c0,1,6,3,0,2075781.6311124284,0.9,0.175,0.0,0.00222579,1.04489,1.04266421,0.23710599999999998,578,0.10093167701863354,0.0
grid_g4_p6_s2_c6,4,6,2,6,18566355.33445113,0.9,0.1166666666666666,3000.0,0.000133395,0.851318,0.851184605,0.254011,602,0.05124223602484472,0.0
grid_g2_p6_s3_c0,2,6,3,0,4308869.380063765,0.9,0.175,0.0,0.00252946,1.01371,1.01118054,0.223627,598,0.06832298136645963,0.0
grid_g3_p6_s3_c0,3,6,3,0,8944271.90999916,0.9,0.175,0.0,0.0004872,0.995567,0.9950798,0.19711299999999998,610,0.052795031055900624,0.0
grid_g6_p6_s2_c5,6,6,2,5,80000000.00000003,0.9,0.1166666666666666,2500.0,0.000100351,0.571137,0.571036649,0.257577,628,0.024844720496894408,0.0
grid_g0_p6_s3_c1,0,6,3,1,1000000.0,0.9,0.175,500.0,0.000463258,1.1766,1.1761367420000002,0.275703,585,0.08695652173913043,0.0
grid_g5_p6_s2_c6,5,6,2,6,38539699.35995991,0.9,0.1166666666666666,3000.0,0.000177017,0.465751,0.465573983,0.246663,620,0.021739130434782608,0.0015527950310559005
grid_g1_p6_s3_c1,1,6,3,1,2075781.6311124284,0.9,0.175,500.0,0.000766776,1.1132,1.1124332239999999,0.295119,586,0.08850931677018634,0.0
grid_g4_p6_s3_c0,4,6,3,0,18566355.33445113,0.9,0.175,0.0,0.00244176,0.867862,0.8654202400000001,0.19084199999999998,611,0.05124223602484472,0.0
grid_g2_p6_s3_c1,2,6,3,1,4308869.380063765,0.9,0.175,500.0,0.00145125,0.877858,0.87640675,0.236821,596,0.07453416149068323,0.0
grid_g3_p6_s3_c1,3,6,3,1,8944271.90999916,0.9,0.175,500.0,0.000511214,0.807326,0.806814786,0.201781,605,0.06055900621118013,0.0
grid_g6_p6_s2_c6,6,6,2,6,80000000.00000003,0.9,0.1166666666666666,3000.0,0.000217273,0.500528,0.500310727,0.264328,637,0.010869565217391304,0.0
grid_g0_p6_s3_c2,0,6,3,2,1000000.0,0.9,0.175,1000.0,0.00282549,1.0193,1.01647451,0.280603,564,0.10403726708074534,0.0015527950310559005
grid_g5_p6_s3_c0,5,6,3,0,38539699.35995991,0.9,0.175,0.0,0.00221888,0.908135,0.90591612,0.186217,607,0.05745341614906832,0.0
grid_g4_p6_s3_c1,4,6,3,1,18566355.33445113,0.9,0.175,500.0,0.00538695,0.830943,0.82555605,0.202216,616,0.043478260869565216,0.0
grid_g1_p6_s3_c2,1,6,3,2,2075781.6311124284,0.9,0.175,1000.0,0.000297632,0.864613,0.864315368,0.226541,593,0.07453416149068323,0.0
grid_g2_p6_s3_c2,2,6,3,2,4308869.380063765,0.9,0.175,1000.0,2.07852e-05,0.954223,0.9542022148,0.262915,601,0.062111801242236024,0.0015527950310559005
grid_g3_p6_s3_c2,3,6,3,2,8944271.90999916,0.9,0.175,1000.0,0.00140093,0.744804,0.74340307,0.239206,609,0.05124223602484472,0.0
grid_g0_p6_s3_c3,0,6,3,3,1000000.0,0.9,0.175,1500.0,0.00142884,1.03242,1.03099116,0.253986,580,0.09161490683229814,0.0
grid_g6_p6_s3_c0,6,6,3,0,80000000.00000003,0.9,0.175,0.0,4.276e-05,0.971608,0.97156524,0.171821,613,0.04503105590062112,0.0
grid_g5_p6_s3_c1,5,6,3,1,38539699.35995991,0.9,0.175,500.0,3.77899e-05,0.773747,0.7737092100999999,0.177558,608,0.055900621118012424,0.0
grid_g1_p6_s3_c3,1,6,3,3,2075781.6311124284,0.9,0.175,1500.0,0.000307685,0.833707,0.833399315,0.251843,586,0.07142857142857142,0.0
grid_g4_p6_s3_c2,4,6,3,2,18566355.33445113,0.9,0.175,1000.0,5.86836e-05,0.642987,0.6429283163999999,0.202465,611,0.043478260869565216,0.0
